,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
6643,490.0,1.0,2.0,0.39,27.0,337,2.0
6644,543.0,2.0,2.0,0.37,3.0,171,2.0
6645,244.0,2.0,13.0,2.39,4.4,360,13.0
6646,565.0,2.0,0.0,1.3,1.0,365,0.0
6647,360.0,2.0,2.0,0.41,7.0,362,2.0
6648,369.0,1.0,16.0,3.2,17.0,168,16.0
6649,566.0,1.0,9.0,1.6,8.0,361,9.0
6650,650.0,1.0,1.0,0.26,1.0,347,1.0
6651,700.0,1.0,0.0,1.3,1.0,365,0.0
6652,503.0,1.0,35.0,6.33,3.0,365,35.0
6653,800.0,1.0,1.0,0.51,1.0,90,1.0
6654,750.0,2.0,1.0,0.32,1.0,89,1.0
6655,384.0,1.0,29.0,5.27,17.0,175,29.0
6656,275.0,1.0,2.0,0.41,2.0,324,2.0
6657,970.0,2.0,17.0,3.02,1.0,354,17.0
6658,231.0,2.0,10.0,2.0,1.0,78,10.0
6659,340.0,10.0,3.0,1.05,2.0,20,3.0
6660,577.0,1.0,48.0,1.1,2.0,353,48.0
6661,1500.0,1.0,2.0,0.37,11.0,364,2.0
6662,248.0,2.0,4.0,0.77,2.0,348,4.0
6663,1110.0,1.0,7.0,1.44,19.0,0,7.0
6664,650.0,1.0,6.0,1.3,10.0,343,6.0
6665,205.0,30.0,2.0,0.54,3.0,343,2.0
6666,1900.0,1.0,4.0,0.88,7.0,310,4.0
6667,450.0,1.0,7.0,1.52,1.0,310,7.0
6668,499.0,1.0,0.0,1.3,2.0,263,0.0
6669,394.0,1.0,33.0,6.31,17.0,171,33.0
6670,246.0,2.0,20.0,3.92,2.0,345,20.0
6671,321.0,1.0,17.0,4.4,5.0,362,17.0
6672,999.0,1.0,1.0,0.25,5.0,354,1.0
6673,474.0,1.0,23.0,4.93,1.0,364,23.0
6674,2536.0,1.0,4.0,2.4,3.0,258,4.0
6675,333.0,1.0,1.0,0.44,1.0,365,1.0
6676,500.0,2.0,2.0,0.54,2.0,349,2.0
6677,400.0,2.0,14.0,3.02,5.0,331,14.0
6678,350.0,1.0,4.0,0.86,2.0,365,4.0
6679,400.0,2.0,0.0,1.3,1.0,355,0.0
6680,600.0,2.0,2.0,1.28,1.0,317,2.0
6681,1190.0,1.0,1.0,0.37,5.0,356,1.0
6682,350.0,2.0,0.0,1.3,2.0,356,0.0
6683,799.0,1.0,2.0,0.45,5.0,354,2.0
6684,450.0,1.0,14.0,3.07,8.0,361,14.0
6685,349.0,1.0,29.0,5.69,1.0,333,29.0
6686,450.0,1.0,7.0,1.39,8.0,357,7.0
6687,2200.0,1.0,0.0,1.3,7.0,365,0.0
6688,490.0,1.0,4.0,0.9,27.0,365,4.0
6689,500.0,30.0,0.0,1.3,1.0,358,0.0
6690,591.0,1.0,83.0,1.1,2.0,350,5.9
6691,400.0,1.0,0.0,1.3,1.0,363,0.0
6692,920.0,7.0,32.0,1.1,2.0,365,32.0
6693,500.0,2.0,7.0,1.41,3.0,87,7.0
6694,424.0,2.0,11.0,2.39,1.0,38,11.0
6695,204.0,1.0,0.0,1.3,1.0,365,0.0
6696,1000.0,14.0,0.0,1.3,1.0,90,0.0
6697,400.0,1.0,0.0,1.3,2.0,365,0.0
6698,272.0,1.0,5.0,1.07,1.0,121,5.0
6699,400.0,1.0,22.0,4.07,6.0,356,22.0
6700,480.0,1.0,5.0,1.12,4.0,359,5.0
6701,350.0,1.0,1.0,0.29,1.0,171,1.0
6702,406.0,2.0,1.0,0.3,6.0,319,1.0
6703,343.0,2.0,2.0,0.52,6.0,319,2.0
6704,350.0,1.0,30.0,5.56,6.0,345,30.0
6705,350.0,1.0,34.0,6.3,6.0,344,34.0
6706,284.0,15.0,0.0,1.3,1.0,0,0.0
6707,700.0,1.0,2.0,0.46,2.0,354,2.0
6708,303.0,1.0,11.0,2.21,16.0,360,11.0
6709,332.0,1.0,3.0,1.13,16.0,363,3.0
6710,743.0,1.0,1.0,0.21,8.0,356,1.0
6711,450.0,1.0,1.0,0.24,3.0,365,1.0
6712,846.0,1.0,16.0,5.11,28.0,182,16.0
6713,806.0,1.0,27.0,6.23,28.0,130,27.0
6714,380.0,1.0,23.0,4.37,18.0,0,23.0
6715,304.0,1.0,1.0,0.31,7.0,163,1.0
6716,420.0,1.0,0.0,1.3,8.0,357,0.0
6717,550.0,3.0,7.0,1.53,1.0,172,7.0
6718,1786.0,1.0,0.0,1.3,1.0,365,0.0
6719,420.0,1.0,0.0,1.3,8.0,350,0.0
6720,420.0,1.0,0.0,1.3,8.0,361,0.0
6721,500.0,1.0,16.0,2.29,2.0,80,16.0
6722,420.0,1.0,0.0,1.3,8.0,356,0.0
6723,420.0,1.0,0.0,1.3,8.0,362,0.0
6724,960.0,1.0,2.0,0.59,4.0,364,2.0
6725,2000.0,1.0,1.0,0.16,1.0,365,1.0
6726,420.0,1.0,0.0,1.3,8.0,362,0.0
6727,420.0,1.0,0.0,1.3,8.0,360,0.0
6728,420.0,1.0,13.0,2.85,8.0,362,13.0
6729,560.0,2.0,1.0,0.19,2.0,323,1.0
6730,230.0,3.0,0.0,1.3,17.0,113,0.0
6731,550.0,3.0,8.0,1.22,1.0,0,8.0
6732,479.0,1.0,1.0,0.27,4.0,324,1.0
6733,400.0,1.0,3.0,0.67,1.0,365,3.0
6734,1328.0,1.0,0.0,1.3,2.0,160,0.0
6735,482.0,2.0,11.0,2.44,3.0,359,11.0
6736,500.0,2.0,10.0,2.21,3.0,325,10.0
6737,1899.0,1.0,0.0,1.3,11.0,365,0.0
6738,305.0,30.0,2.0,0.41,1.0,88,2.0
6739,390.0,2.0,8.0,1.76,4.0,75,8.0
6740,850.0,1.0,0.0,1.3,5.0,365,0.0
6741,500.0,1.0,11.0,2.36,3.0,174,11.0
6742,1900.0,1.0,5.0,1.01,7.0,338,5.0
6743,400.0,6.0,4.0,0.85,2.0,355,4.0
6744,1000.0,1.0,0.0,1.3,5.0,365,0.0
6745,742.2,2.0,2.0,0.72,4.4,173,2.0
6746,250.0,1.0,0.0,1.3,1.0,355,0.0
6747,450.0,1.0,3.0,0.9,1.0,31,3.0
6748,1945.0,1.0,14.0,3.21,12.0,309,14.0
6749,650.0,1.0,5.0,1.05,1.0,20,5.0
6750,2800.0,4.0,0.0,1.3,4.0,348,0.0
6751,351.0,2.0,9.0,1.78,1.0,174,9.0
6752,499.0,2.0,0.0,1.3,1.0,364,0.0
6753,1000.0,1.0,1.0,0.67,2.0,365,1.0
6754,400.0,14.0,3.0,0.74,1.0,15,3.0
6755,400.0,1.0,0.0,1.3,2.0,294,0.0
6756,1000.0,1.0,2.0,0.58,7.0,358,2.0
6757,350.0,1.0,1.0,0.26,1.0,18,1.0
6758,400.0,7.0,4.0,1.05,2.0,355,4.0
6759,250.0,1.0,0.0,1.3,1.0,365,0.0
6760,3029.0,2.0,4.0,0.82,4.4,173,4.0
6761,400.0,1.0,11.0,2.26,1.0,365,11.0
6762,600.0,3.0,4.0,1.45,7.0,353,4.0
6763,1179.0,1.0,0.0,1.3,3.0,198,0.0
6764,694.0,3.0,0.0,1.3,2.0,173,0.0
6765,700.0,5.0,2.0,0.42,1.0,364,2.0
6766,1379.0,1.0,0.0,1.3,3.0,192,0.0
6767,1579.0,1.0,0.0,1.3,3.0,190,0.0
6768,207.0,1.0,0.0,1.3,2.0,171,0.0
6769,500.0,2.0,1.0,1.0,1.0,312,1.0
6770,277.0,2.0,10.0,2.21,2.0,353,10.0
6771,655.0,1.0,0.0,1.3,2.0,347,0.0
6772,550.0,1.0,19.0,4.16,2.0,363,19.0
6773,351.0,1.0,27.0,5.51,2.0,325,27.0
6774,1069.0,1.0,17.0,3.86,4.0,348,17.0
6775,1599.0,1.0,0.0,1.3,7.0,349,0.0
6776,1336.0,1.0,9.0,1.99,4.0,313,9.0
6777,329.0,1.0,11.0,2.29,17.0,50,11.0
6778,326.0,2.0,13.0,2.89,2.0,251,13.0
6779,909.0,3.0,0.0,1.3,1.0,18,0.0
6780,350.0,2.0,6.0,1.32,1.0,171,6.0
6781,1900.0,1.0,0.0,1.3,7.0,311,0.0
6782,353.0,1.0,1.0,0.28,2.0,365,1.0
6783,268.0,1.0,5.0,1.52,2.0,316,5.0
6784,650.0,1.0,3.0,1.02,1.0,364,3.0
6785,351.0,1.0,6.0,1.34,2.0,365,6.0
6786,850.0,1.0,1.0,1.0,7.0,362,1.0
6787,809.0,1.0,5.0,1.83,7.0,339,5.0
6788,473.0,2.0,15.0,3.13,1.0,363,15.0
6789,420.0,2.0,2.0,2.0,1.0,337,2.0
6790,700.0,1.0,0.0,1.3,1.0,364,0.0
6791,1026.0,1.0,7.0,1.54,7.0,335,7.0
6792,500.0,10.0,0.0,1.3,2.0,365,0.0
6793,2100.0,1.0,8.0,1.76,6.0,321,8.0
6794,400.0,2.0,3.0,0.68,2.0,263,3.0
6795,523.0,4.0,10.0,2.46,3.0,81,10.0
6796,307.0,1.0,7.0,2.66,1.0,354,7.0
6797,500.0,1.0,0.0,1.3,1.0,202,0.0
6798,470.0,2.0,0.0,1.3,1.0,278,0.0
6799,1558.0,1.0,7.0,1.84,4.0,309,7.0
6800,400.0,1.0,0.0,1.3,2.0,356,0.0
6801,304.0,2.0,3.0,0.67,1.0,89,3.0
6802,420.0,2.0,0.0,1.3,5.0,263,0.0
6803,340.0,3.0,6.0,1.42,1.0,82,6.0
6804,480.0,4.0,0.0,1.3,8.0,365,0.0
6805,250.0,7.0,0.0,1.3,8.0,365,0.0
6806,2270.0,1.0,9.0,1.97,6.0,358,9.0
6807,3375.0,1.0,0.0,1.3,20.0,221,0.0
6808,1357.0,1.0,1.0,1.0,1.0,359,1.0
6809,1584.0,1.0,0.0,1.3,2.0,154,0.0
6810,3072.0,1.0,2.0,1.2,20.0,213,2.0
6811,300.0,5.0,1.0,0.48,2.0,325,1.0
6812,360.0,2.0,12.0,2.59,2.0,361,12.0
6813,379.0,3.0,2.0,0.48,1.0,350,2.0
6814,350.0,1.0,5.0,1.16,2.0,361,5.0
6815,811.0,4.0,3.0,0.99,1.0,352,3.0
6816,4286.0,2.0,0.0,1.3,1.0,363,0.0
6817,480.0,1.0,7.0,1.84,3.0,90,7.0
6818,700.0,2.0,0.0,1.3,4.0,364,0.0
6819,359.0,1.0,0.0,1.3,6.0,355,0.0
6820,450.0,1.0,3.0,0.9,1.0,365,3.0
6821,250.0,1.0,11.0,2.89,3.0,113,11.0
6822,400.0,6.0,3.0,0.7,2.0,365,3.0
6823,300.0,1.0,4.0,1.06,1.0,60,4.0
6824,480.0,4.0,2.0,0.56,8.0,365,2.0
6825,800.0,2.0,1.0,0.59,4.0,365,1.0
6826,480.0,4.0,3.0,0.76,8.0,343,3.0
6827,319.0,28.0,2.0,0.87,4.4,356,2.0
6828,600.0,2.0,4.0,2.31,3.0,362,4.0
6829,850.0,1.0,4.0,1.14,7.0,362,4.0
6830,260.0,5.0,2.0,0.65,2.0,346,2.0
6831,700.0,2.0,13.0,3.71,1.0,363,13.0
6832,611.0,2.0,1.0,0.68,4.0,361,1.0
6833,215.0,5.0,0.0,1.3,3.0,172,0.0
6834,248.0,2.0,5.0,1.33,2.0,347,5.0
6835,341.0,2.0,6.0,1.43,14.0,357,6.0
6836,2000.0,1.0,0.0,1.3,4.0,365,0.0
6837,600.0,1.0,0.0,1.3,7.0,171,0.0
6838,300.0,1.0,18.0,4.15,7.0,364,18.0
6839,500.0,2.0,15.0,3.57,2.0,338,15.0
6840,750.0,1.0,15.0,3.63,28.0,180,15.0
6841,545.0,7.0,0.0,1.3,1.0,243,0.0
6842,340.0,1.0,6.0,2.09,1.0,364,6.0
6843,475.0,1.0,3.0,0.74,3.0,364,3.0
6844,437.0,1.0,20.0,4.65,3.0,364,20.0
6845,1500.0,1.0,1.0,0.28,1.0,355,1.0
6846,250.0,2.9,0.0,1.3,1.0,365,0.0
6847,499.0,4.0,4.0,1.3,2.0,357,4.0
6848,750.0,1.0,0.0,1.3,5.0,365,0.0
6849,2000.0,1.0,0.0,1.3,4.0,365,0.0
6850,650.0,1.0,2.0,0.48,5.0,270,2.0
6851,573.0,3.0,2.0,0.48,1.0,164,2.0
6852,330.0,2.0,6.0,1.41,4.0,340,6.0
6853,423.0,2.0,5.0,1.17,10.0,158,5.0
6854,400.0,1.0,3.0,0.7,1.0,365,3.0
6855,579.0,2.0,2.0,0.79,10.0,161,2.0
6856,700.0,1.0,8.0,2.14,2.0,348,8.0
6857,700.0,2.0,0.0,1.3,1.0,0,0.0
6858,940.0,4.0,0.0,1.3,7.0,291,0.0
6859,800.0,2.0,3.0,0.87,1.0,233,3.0
6860,399.0,2.0,7.0,1.81,3.0,365,7.0
6861,5000.0,1.0,0.0,1.3,2.0,365,0.0
6862,940.0,4.0,0.0,1.3,7.0,291,0.0
6863,430.0,2.0,3.0,0.74,3.0,333,3.0
6864,350.0,1.0,18.0,4.54,2.0,365,18.0
6865,950.0,1.0,11.0,2.66,2.0,208,11.0
6866,700.0,1.0,0.0,1.3,3.0,334,0.0
6867,344.0,2.0,16.0,4.17,3.0,360,16.0
6868,640.0,1.0,4.0,1.62,1.0,303,4.0
6869,350.0,1.0,5.0,1.32,14.0,349,5.0
6870,1437.0,4.0,7.0,1.76,5.0,58,7.0
6871,750.0,1.0,1.0,0.34,13.0,90,1.0
6872,400.0,1.0,3.0,0.93,3.0,294,3.0
6873,350.0,1.0,2.0,0.5,1.0,280,2.0
6874,778.0,2.0,0.0,1.3,1.0,365,0.0
6875,1285.0,1.0,3.0,0.96,4.0,359,3.0
6876,950.0,1.0,0.0,1.3,13.0,90,0.0
6877,400.0,1.0,11.0,3.11,2.0,362,11.0
6878,1054.0,3.0,3.0,0.74,1.0,365,3.0
6879,330.0,1.0,12.0,3.16,5.0,363,12.0
6880,2000.0,1.0,0.0,1.3,1.0,85,0.0
6881,450.0,2.0,3.0,0.76,3.0,229,3.0
6882,500.0,1.0,19.0,4.96,3.0,345,19.0
6883,390.0,1.0,6.0,5.29,1.0,300,6.0
6884,399.0,3.0,10.0,2.42,2.0,336,10.0
6885,263.0,1.0,5.0,3.57,3.0,352,5.0
6886,290.0,3.0,0.0,1.3,7.0,362,0.0
6887,290.0,3.0,1.0,0.34,7.0,362,1.0
6888,400.0,1.0,1.0,0.27,2.0,355,1.0
6889,400.0,1.0,0.0,1.3,2.0,355,0.0
6890,385.0,1.0,1.0,0.26,1.0,354,1.0
6891,460.0,1.0,1.0,0.24,2.0,19,1.0
6892,2500.0,1.0,2.0,0.49,1.0,171,2.0
6893,317.0,30.0,0.0,1.3,1.0,365,0.0
6894,650.0,1.0,0.0,1.3,1.0,365,0.0
6895,230.0,2.9,0.0,1.3,3.0,365,0.0
6896,700.0,1.0,0.0,1.3,1.0,365,0.0
6897,293.0,3.0,14.0,3.72,3.0,64,14.0
6898,510.0,2.9,0.0,1.3,1.0,365,0.0
6899,950.0,1.0,0.0,1.3,2.0,365,0.0
6900,861.0,1.0,0.0,1.3,6.0,278,0.0
6901,507.0,1.0,1.0,0.28,3.0,365,1.0
6902,1100.0,1.0,1.0,0.32,2.0,364,1.0
6903,400.0,1.0,3.0,0.78,3.0,293,3.0
6904,400.0,1.0,11.0,2.8,3.0,293,11.0
6905,490.0,1.0,19.0,4.91,15.0,318,19.0
6906,280.0,4.0,0.0,1.3,2.0,355,0.0
6907,756.0,1.0,26.0,1.1,5.0,340,26.0
6908,304.0,5.0,1.0,0.57,6.0,338,1.0
6909,1107.0,1.0,3.0,1.07,5.0,264,3.0
6910,350.0,1.0,3.0,0.81,1.0,335,3.0
6911,490.0,1.0,28.0,7.18,15.0,268,28.0
6912,490.0,1.0,33.0,1.1,15.0,331,33.0
6913,490.0,1.0,40.0,1.1,15.0,324,40.0
6914,360.0,3.0,3.0,0.88,16.0,88,3.0
6915,714.0,1.0,1.0,0.26,4.0,365,1.0
6916,320.0,3.0,0.0,1.3,16.0,65,0.0
6917,470.0,3.0,4.0,1.04,16.0,359,4.0
6918,800.0,2.0,0.0,1.3,1.0,364,0.0
6919,200.0,1.0,1.0,0.27,1.0,363,1.0
6920,380.0,1.0,5.0,1.5,1.0,357,5.0
6921,320.0,1.0,7.0,1.79,2.0,228,7.0
6922,990.0,1.0,0.0,1.3,1.0,364,0.0
6923,480.0,13.0,9.0,2.65,1.0,354,9.0
6924,998.0,4.0,1.0,0.48,3.0,364,1.0
6925,350.0,3.0,1.0,0.38,1.0,341,1.0
6926,700.0,2.0,0.0,1.3,3.0,232,0.0
6927,800.0,2.0,11.0,3.0,3.0,140,11.0
6928,319.0,2.0,1.0,0.61,8.0,350,1.0
6929,536.0,2.0,13.0,5.06,1.0,283,13.0
6930,304.0,3.0,3.0,1.01,2.0,160,3.0
6931,350.0,1.0,3.0,0.87,1.0,0,3.0
6932,500.0,2.0,3.0,1.0,1.0,0,3.0
6933,455.0,1.0,5.0,1.29,1.0,340,5.0
6934,800.0,1.0,0.0,1.3,1.0,86,0.0
6935,321.0,3.0,9.0,2.41,1.0,330,9.0
6936,750.0,1.0,5.0,1.36,28.0,186,5.0
6937,750.0,1.0,13.0,3.39,28.0,188,13.0
6938,360.0,5.0,2.0,0.55,1.0,29,2.0
6939,300.0,1.0,5.0,1.83,1.0,146,5.0
6940,750.0,1.0,11.0,3.06,28.0,190,11.0
6941,507.0,5.0,0.0,1.3,6.0,340,0.0
6942,1750.0,1.0,2.0,0.8,3.0,179,2.0
6943,600.0,2.0,4.0,1.13,1.0,359,4.0
6944,833.0,1.0,8.0,2.16,28.0,191,8.0
6945,230.0,2.0,3.0,0.92,3.0,141,3.0
6946,501.0,1.0,4.0,1.26,1.0,365,4.0
6947,350.0,1.0,0.0,1.3,1.0,365,0.0
6948,500.0,1.0,2.0,0.52,1.0,356,2.0
6949,1199.0,1.0,8.0,2.2,8.0,363,8.0
6950,350.0,1.0,0.0,1.3,14.0,363,0.0
6951,350.0,1.0,0.0,1.3,14.0,171,0.0
6952,350.0,1.0,0.0,1.3,14.0,353,0.0
6953,350.0,1.0,2.0,0.73,14.0,334,2.0
6954,1642.0,1.0,0.0,1.3,3.0,361,0.0
6955,350.0,1.0,2.0,0.64,14.0,353,2.0
6956,350.0,1.0,2.0,0.79,14.0,363,2.0
6957,350.0,1.0,7.0,2.23,14.0,364,7.0
6958,350.0,1.0,0.0,1.3,14.0,357,0.0
6959,230.0,2.0,19.0,5.48,4.0,343,19.0
6960,369.0,1.0,1.0,0.38,14.0,363,1.0
6961,350.0,1.0,0.0,1.3,14.0,363,0.0
6962,320.0,2.0,6.0,1.59,16.0,90,6.0
6963,350.0,1.0,6.0,2.28,14.0,317,6.0
6964,700.0,1.0,0.0,1.3,1.0,365,0.0
6965,393.0,3.0,0.0,1.3,8.0,2,0.0
6966,1199.0,1.0,14.0,4.62,8.0,358,14.0
6967,750.0,1.0,11.0,3.24,28.0,190,11.0
6968,888.0,1.0,3.0,0.96,4.0,87,3.0
6969,779.0,1.0,11.0,3.03,2.0,332,11.0
6970,614.0,2.0,4.0,2.26,3.0,355,4.0
6971,3999.0,1.0,1.0,0.37,8.0,362,1.0
6972,228.0,2.9,0.0,1.3,3.0,365,0.0
6973,299.0,1.0,2.0,0.65,10.0,48,2.0
6974,500.0,2.0,2.0,0.87,8.0,324,2.0
6975,986.0,1.0,0.0,1.3,1.0,364,0.0
6976,220.0,4.0,0.0,1.3,2.0,81,0.0
6977,270.0,3.0,1.0,0.55,2.0,10,1.0
6978,565.0,3.0,1.0,1.0,3.0,357,1.0
6979,700.0,1.0,7.0,2.06,4.0,363,7.0
6980,364.0,1.0,12.0,3.27,1.0,328,12.0
6981,200.0,4.0,6.0,1.71,1.0,358,6.0
6982,300.0,3.0,1.0,1.0,1.0,289,1.0
6983,435.0,1.0,16.0,4.9,1.0,338,16.0
6984,391.0,1.0,3.0,1.53,1.0,180,3.0
6985,540.0,1.0,1.0,0.43,2.0,364,1.0
6986,649.0,2.0,2.0,0.57,5.0,364,2.0
6987,514.0,1.0,0.0,1.3,1.0,365,0.0
6988,220.0,2.0,2.0,0.59,2.0,365,2.0
6989,408.0,1.0,4.0,1.54,1.0,361,4.0
6990,1199.0,1.0,10.0,2.91,8.0,363,10.0
6991,1199.0,1.0,11.0,3.24,8.0,357,11.0
6992,461.0,1.0,6.0,2.2,3.0,364,6.0
6993,1199.0,1.0,8.0,2.33,8.0,363,8.0
6994,696.0,2.0,0.0,1.3,1.0,80,0.0
6995,1199.0,1.0,6.0,2.05,8.0,361,6.0
6996,200.0,1.0,7.0,2.21,4.0,264,7.0
6997,729.0,2.0,1.0,0.4,1.0,67,1.0
6998,898.0,14.0,0.0,1.3,3.0,364,0.0
6999,245.0,3.0,3.0,1.7,3.0,365,3.0
7000,350.0,1.0,22.0,1.1,1.0,317,22.0
7001,800.0,1.0,0.0,1.3,1.0,365,0.0
7002,500.0,1.0,0.0,1.3,1.0,365,0.0
7003,2548.0,1.0,0.0,1.3,1.0,364,0.0
7004,806.0,1.0,20.0,5.83,28.0,158,20.0
7005,1199.0,1.0,10.0,2.94,8.0,362,10.0
7006,1199.0,1.0,8.0,2.33,8.0,364,8.0
7007,569.0,1.0,12.0,3.71,1.0,360,12.0
7008,1000.0,1.0,10.0,3.06,1.0,87,10.0
7009,289.0,2.0,7.0,3.18,14.0,362,7.0
7010,414.0,1.0,0.0,1.3,3.0,365,0.0
7011,439.0,6.0,1.0,1.0,2.0,272,1.0
7012,750.0,1.0,3.0,3.0,2.0,267,3.0
7013,300.0,1.0,2.0,0.75,1.0,365,2.0
7014,450.0,1.0,0.0,1.3,1.0,184,0.0
7015,450.0,1.0,8.0,2.5,3.0,293,8.0
7016,842.0,1.0,11.0,3.51,9.0,339,11.0
7017,650.0,7.0,0.0,1.3,1.0,263,0.0
7018,400.0,1.0,1.0,0.37,1.0,365,1.0
7019,255.0,1.0,8.0,2.55,8.0,151,8.0
7020,200.0,2.0,3.0,1.18,2.0,320,3.0
7021,289.0,2.0,8.0,2.45,14.0,361,8.0
7022,394.0,1.0,0.0,1.3,1.0,355,0.0
7023,300.0,4.0,0.0,1.3,1.0,364,0.0
7024,264.0,1.0,5.0,1.6,1.0,313,5.0
7025,490.0,1.0,1.0,0.31,6.0,0,1.0
7026,239.0,3.0,2.0,0.67,1.0,0,2.0
7027,957.0,10.0,14.0,4.57,2.0,231,14.0
7028,304.0,1.0,9.0,2.84,1.0,338,9.0
7029,450.0,1.0,0.0,1.3,1.0,126,0.0
7030,450.0,1.0,0.0,1.3,1.0,365,0.0
7031,1550.0,1.0,4.0,1.18,6.0,358,4.0
7032,500.0,1.0,24.0,1.1,8.0,352,24.0
7033,664.0,3.0,5.0,1.69,1.0,356,5.0
7034,650.0,1.0,0.0,1.3,1.0,325,0.0
7035,259.0,2.0,4.0,1.29,9.0,352,4.0
7036,210.0,1.0,1.0,0.32,2.0,326,1.0
7037,700.0,1.0,16.0,5.0,4.0,338,16.0
7038,380.0,1.0,10.0,3.33,1.0,164,10.0
7039,681.0,2.0,7.0,2.39,1.0,355,7.0
7040,585.0,1.0,8.0,2.55,5.0,363,8.0
7041,500.0,1.0,1.0,0.32,1.0,263,1.0
7042,629.0,1.0,2.0,2.0,12.0,358,2.0
7043,400.0,2.0,4.0,1.94,1.0,355,4.0
7044,453.0,1.0,4.0,1.48,5.0,365,4.0
7045,600.0,1.0,0.0,1.3,1.0,365,0.0
7046,501.0,1.0,2.0,0.65,5.0,365,2.0
7047,645.0,1.0,0.0,1.3,5.0,365,0.0
7048,762.0,1.0,0.0,1.3,5.0,347,0.0
7049,248.0,60.0,0.0,1.3,2.0,263,0.0
7050,500.0,1.0,1.0,0.37,2.0,365,1.0
7051,310.0,1.0,1.0,0.81,1.0,344,1.0
7052,750.0,1.0,0.0,1.3,1.0,364,0.0
7053,400.0,2.0,3.0,0.98,2.0,343,3.0
7054,1100.0,1.0,0.0,1.3,1.0,364,0.0
7055,1200.0,2.0,0.0,1.3,3.0,333,0.0
7056,2205.0,1.0,0.0,1.3,16.0,365,0.0
7057,600.0,1.0,22.0,7.02,5.0,356,22.0
7058,500.0,1.0,2.0,0.76,2.0,363,2.0
7059,1200.0,3.0,0.0,1.3,3.0,358,0.0
7060,1245.0,1.0,0.0,1.3,3.0,360,0.0
7061,380.0,1.0,0.0,1.3,1.0,362,0.0
7062,932.0,1.0,0.0,1.3,3.0,265,0.0
7063,727.0,1.0,0.0,1.3,3.0,265,0.0
7064,1100.0,2.0,0.0,1.3,3.0,272,0.0
7065,700.0,1.0,3.0,1.23,1.0,340,3.0
7066,2625.0,1.0,3.0,1.03,16.0,343,3.0
7067,476.0,1.0,22.0,1.1,3.0,338,22.0
7068,461.0,1.0,12.0,5.37,3.0,360,12.0
7069,300.0,3.0,4.0,2.31,2.0,0,4.0
7070,1785.0,1.0,0.0,1.3,16.0,312,0.0
7071,1785.0,1.0,0.0,1.3,16.0,345,0.0
7072,400.0,2.0,2.0,1.03,1.0,62,2.0
7073,415.0,2.0,3.0,1.13,3.0,363,3.0
7074,420.0,20.0,3.0,1.13,1.0,284,3.0
7075,514.0,1.0,9.0,3.42,3.0,340,9.0
7076,2957.0,3.0,1.0,0.42,2.0,259,1.0
7077,470.0,1.0,10.0,3.41,3.0,363,10.0
7078,540.0,1.0,0.0,1.3,3.0,364,0.0
7079,299.0,2.0,11.0,3.79,1.0,40,11.0
7080,969.0,1.0,0.0,1.3,3.0,352,0.0
7081,300.0,1.0,3.0,0.98,1.0,348,3.0
7082,390.0,2.9,0.0,1.3,2.0,365,0.0
7083,290.0,2.9,0.0,1.3,2.0,364,0.0
7084,307.0,2.0,2.0,0.86,4.0,173,2.0
7085,450.0,1.0,2.0,0.7,1.0,365,2.0
7086,485.0,1.0,1.0,0.56,4.0,333,1.0
7087,762.0,1.0,0.0,1.3,4.0,357,0.0
7088,1193.0,1.0,0.0,1.3,4.0,362,0.0
7089,1232.0,1.0,0.0,1.3,4.0,354,0.0
7090,200.0,2.0,2.0,2.0,1.0,362,2.0
7091,405.0,1.0,1.0,1.0,5.0,357,1.0
7092,600.0,1.0,0.0,1.3,7.0,359,0.0
7093,300.0,1.0,6.0,2.07,2.0,364,6.0
7094,951.0,1.0,0.0,1.3,1.0,365,0.0
7095,600.0,1.0,2.0,0.74,1.0,365,2.0
7096,300.0,1.0,6.0,2.25,2.0,365,6.0
7097,650.0,1.0,1.0,1.0,2.0,350,1.0
7098,250.0,1.0,2.0,0.69,4.0,293,2.0
7099,571.0,2.0,6.0,2.28,1.0,332,6.0
7100,992.0,1.0,1.0,0.37,11.0,356,1.0
7101,398.0,1.0,4.0,1.35,3.0,313,4.0
7102,333.0,31.0,1.0,0.37,1.0,355,1.0
7103,704.0,1.0,0.0,1.3,1.0,365,0.0
7104,379.0,1.0,11.0,3.75,3.0,338,11.0
7105,790.0,1.0,1.0,1.0,1.0,90,1.0
7106,1643.0,1.0,0.0,1.3,2.0,324,0.0
7107,400.0,1.0,0.0,1.3,1.0,246,0.0
7108,400.0,1.0,0.0,1.3,1.0,365,0.0
7109,9900.0,1.0,0.0,1.3,11.0,365,0.0
7110,9900.0,1.0,0.0,1.3,11.0,365,0.0
7111,650.0,1.0,7.0,2.39,2.0,312,7.0
7112,350.0,2.0,4.0,2.26,1.0,361,4.0
7113,450.0,1.0,0.0,1.3,2.0,364,0.0
7114,9900.0,1.0,0.0,1.3,11.0,365,0.0
7115,350.0,1.0,5.0,1.92,1.0,362,5.0
7116,9900.0,1.0,0.0,1.3,11.0,365,0.0
7117,440.0,1.0,6.0,2.77,2.0,352,6.0
7118,9900.0,1.0,0.0,1.3,11.0,365,0.0
7119,371.0,2.0,5.0,1.81,4.0,351,5.0
7120,9900.0,1.0,0.0,1.3,11.0,365,0.0
